TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
8.149333333,3.1038,0.00145812,2.41655,0.179935,0.0262033,0.00271762,0.248451,4.29484,0,0.475023,0,0.792133
8.192000000,3.36566,0.00382081,2.45261,0.340626,0.186113,0.0671518,0.12752,4.09973,0.00169367,0.537674,0.00188531,0.850948
8.234666667,3.49899,0.00430436,2.46766,0.102094,0.443198,0.0860986,0.12523,3.67985,0.0266472,0.622469,0,0.640951
8.277333333,3.37865,0.0755219,2.289,0.00533406,0.532228,0.00744945,0.0861083,3.65484,0.095375,0.772281,0,0.491272
8.320000000,2.92631,0.20682,2.34346,0.00481624,0.578117,0,0.0973914,3.9689,0.222387,1.02237,0,0.35798
8.362666667,2.24283,0.269267,2.88663,0.00243389,0.376795,7.07621e-06,0.0911368,4.16386,0.375962,1.00766,0,0.221767
8.405333333,1.44243,0.292776,3.40858,0.288295,0.0956578,0.0170374,0.0919486,4.32491,0.394528,0.675395,0,0.16282
8.448000000,0.479237,0.408698,3.6034,0.128718,0.00570098,0.0569058,0.182627,4.7514,0.360046,0.503475,0.0167715,0.543045
8.490666667,0.5479,0.706183,3.51712,0.103716,0.0372239,0.0679923,0.152581,5.00299,0.269238,0.437679,0.0526292,0.747958
8.533333333,0.831679,0.595578,3.44963,0.159096,0.0504645,0.0431947,0.0175468,4.95608,0.134699,0.554426,0.00229718,0.700607
8.576000000,0.609601,0.027078,3.55844,0.189055,0.0154056,0.0645008,0.14002,4.92966,0.133351,0.781074,0,0.522263
8.618666667,0.448741,0.10723,3.55087,0.0532332,0.0962814,0.0687966,0.361158,4.90844,0.10746,0.861925,0,0.244973
8.661333333,0.348287,0.297582,3.3751,0.0504416,0.148591,0.0578044,0.468281,4.96865,0.124277,0.790104,0,0.264504
8.704000000,0.550431,0.674418,3.34878,0.0455444,0.0461159,0.0182085,0.400191,4.92,0.0923798,0.655958,0.0392286,0.289967
8.746666667,1.16989,0.732882,3.3149,0.193633,0.0803954,0.0179901,0.403487,4.76632,0.0520871,0.597066,0.0226917,0.312936
8.789333333,1.54264,0.548761,3.3739,0.180498,0.213796,0.00187688,0.408051,4.72292,0.0469891,0.716883,0,0.298945
8.832000000,1.62917,0.27214,3.37175,0.0587799,0.276973,0.000438108,0.42278,4.79425,0.0630053,0.808619,0.0010061,0.296947
8.874666667,1.40648,0.139858,3.44185,0.0573117,0.236622,0.0130201,0.571691,4.80466,0.0617277,0.840968,0.0240937,0.120786
8.917333333,0.534942,0.229916,3.55597,0.0499658,0.203411,0.0219973,0.645863,4.7376,0.128821,0.963605,0.0512381,0.0142197
